symbol,ai_threshold,confidence_threshold,position_size,sl_multiplier,tp_multiplier,total_trades,win_rate,roi,sharpe_ratio,profit_factor,max_drawdown,final_balance
LINK/USDT,3,8,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,3,8,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,9,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
BTC/USDT,4,9,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,8,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,2,9,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
LINK/USDT,2,8,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,8,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,3,9,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,7,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.05,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.1,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,2.5,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,8,0.15,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.5,3.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
ETH/USDT,4,9,0.05,2.5,4.0,0,0.0,0.0,0.0,0.0,0.0,1000.0
